100000,-39.939170429888776
200000,-67.98514800036074
300000,-56.07992902778483
400000,-41.05287337614718
500000,-105.18456374944599
600000,-50.126621636277925
700000,-28.58957320716107
800000,2.0148172075500934
900000,-9.414974711304062
1000000,-9.853892785510064
1100000,-11.271038023897297
1200000,-5.072130882866287
1300000,-11.947844845540573
1400000,-10.240696711228107
1500000,-4.507426120755896
1600000,-13.97863933644449
1700000,-10.114675730549413
1800000,-26.027765403797193
1900000,-6.333852345549549
2000000,-9.13449283425811
2100000,-13.696694372415589
2200000,0.10139485453281918
2300000,2.532324694721898
2400000,-15.060514176200497
2500000,34.663104668500566
2600000,54.691107537707715
2700000,53.56327421477089
2800000,75.46826460081074
2900000,98.5250434002574
3000000,180.66618850378828
3100000,196.71032190726544
3200000,207.11648201846006
3300000,210.00833768775325
3400000,221.45004961091024
3500000,233.52432052226183
3600000,251.44216867645792
3700000,214.6538509728037
3800000,272.2791387343192
3900000,313.7014924257286
4000000,287.0324235922232
4100000,316.8688767849662
4200000,316.3796150381166
4300000,309.9806828020685
4400000,316.9762661585726
4500000,298.4206840033556
4600000,249.820118395271
4700000,285.84692432289864
4800000,273.9826948402313
4900000,317.64360583384143
5000000,294.3742149377244
5100000,232.6177842640427
5200000,308.80822479895113
5300000,350.17263843909757
5400000,321.40968487405615
5500000,332.20043239264106
5600000,336.6989414079955
5700000,389.49757495744694
5800000,323.5744349729132
5900000,370.98757258520783
6000000,361.770822730493
6100000,394.85643672761165
6200000,349.50054507166857
6300000,389.01301913111087
6400000,395.5183089133228
6500000,389.74998004848624
6600000,243.7048763190762
6700000,260.85858948467325
6800000,308.48903548260483
6900000,286.87722992858045
7000000,259.8004810847734
7100000,170.29795962917706
7200000,221.11712207895027
7300000,200.90501653063518
7400000,134.75726125351224
7500000,272.8172413154155
7600000,147.69755835544947
7700000,205.97787782580278
7800000,333.13383329424926
7900000,124.77890534856071
8000000,244.38649776682513
8100000,178.9046111932974
8200000,179.0633995509128
8300000,292.83863351897054
8400000,343.15230217388927
8500000,340.69057814184924
8600000,274.16152882904146
8700000,194.69965856879014
8800000,200.8494722642632
8900000,383.1886738404634
9000000,364.08130772920885
9100000,363.3047995084037
9200000,294.2258702032147
9300000,347.8794359456909
9400000,363.03371048659733
9500000,405.6201966455797
9600000,397.2269263514276
9700000,371.12293803580667
9800000,322.8544061006811
9900000,311.72631196740264
10000000,365.43129867621866
10100000,359.18143083106116
10200000,278.5943188521043
10300000,307.44963689364494
10400000,308.1459100015569
10500000,270.8701717429691
10600000,290.2491890730354
10700000,334.7076077291165
10800000,328.1905196948673
10900000,358.86377857724875
11000000,351.1862453585076
11100000,347.2746879343282
11200000,385.1304819896249
11300000,418.90665655176525
11400000,370.9799191907536
11500000,379.3398798101836
11600000,401.50042245405444
11700000,379.48297739486486
11800000,413.38294256461694
11900000,546.1982213010754
12000000,526.3337728275148
12100000,502.751299470759
12200000,478.8602235449169
12300000,508.429508637301
12400000,526.5074173227866
12500000,548.3189889637833
12600000,575.8135154838045
12700000,540.1266993751615
12800000,517.5478388838061
12900000,537.4373863331185
13000000,574.4652984216247
13100000,504.14428958546284
13200000,595.8799032277518
13300000,604.8624603924003
13400000,607.6390215834698
13500000,595.6678228587625
13600000,556.335376195974
13700000,676.3178379050513
13800000,648.1191559168358
13900000,643.8366886058014
14000000,669.802159747165
14100000,544.4949416640062
14200000,669.328642552137
14300000,680.8939851002449
14400000,576.4589575014267
14500000,706.220466203128
14600000,695.5126409302524
14700000,772.875480760261
14800000,743.4041916262761
14900000,609.5357252248831
15000000,690.3528111656963
15100000,740.322783383054
15200000,754.1275091087722
15300000,645.0632479464118
15400000,753.5602434185615
15500000,732.2384195601078
15600000,718.4859759295011
15700000,746.7975348842587
15800000,418.1421159304872
15900000,690.6684460104943
16000000,821.6632184042724
16100000,758.7143796282718
16200000,659.2442828867372
16300000,689.8264831591331
16400000,696.0937420754722
16500000,494.15290298053617
16600000,536.743081281064
16700000,663.4258874540764
16800000,607.199223452334
16900000,545.8384134902146
17000000,661.6507110224405
17100000,635.1919384053706
17200000,688.5434057468079
17300000,679.4547964666856
17400000,670.3568547174282
17500000,663.5193453711224
17600000,685.9666763734539
17700000,711.8423443631654
17800000,786.1998890841497
17900000,889.6539199750239
18000000,808.1971787567952
18100000,750.1403967314794
18200000,833.5308038843516
18300000,768.7098605861565
18400000,775.3176660810925
18500000,660.134231599916
18600000,608.2434156143048
18700000,786.3149318047418
18800000,853.0567735147572
18900000,735.4050404198018
19000000,828.8586010584601
19100000,762.0926782285907
19200000,761.7733715065428
19300000,860.2943951826595
19400000,849.6703730239353
19500000,817.5338617830009
19600000,813.1902505894636
19700000,890.4243620240903
19800000,805.952257034226
19900000,850.7293959681226
20000000,905.4496629386251
20100000,837.2490394022931
20200000,866.7822696798244
20300000,827.9182085896792
20400000,933.6627185326327
20500000,751.2847272506843
20600000,810.91496308602
20700000,734.2290476709885
20800000,914.6377658024553
20900000,751.1391065790018
21000000,803.2380073549532
21100000,697.8369808054499
21200000,798.3110470607122
21300000,663.1670718698147
21400000,723.4715949273306
21500000,819.5503229857107
21600000,787.2820372514067
21700000,829.34645428897
21800000,688.8569739974769
21900000,662.4624038483684
22000000,856.8491482389252
22100000,904.6037108320529
22200000,825.5822195673653
22300000,939.573318105063
22400000,876.5792573004001
22500000,968.2993423463934
22600000,837.1185545182689
22700000,846.9332714689629
22800000,920.1870620855199
22900000,914.7172949062596
23000000,818.2198883798878
23100000,919.6107366539186
23200000,920.43726740985
23300000,938.2516497601531
23400000,861.9017472007981
23500000,919.1317120436413
23600000,978.92296841304
23700000,891.0739609805157
23800000,961.9750718412305
23900000,863.541189854617
24000000,869.0625240716676
24100000,891.5680568512154
24200000,905.4075302937349
24300000,958.0542740516678
24400000,758.6353597505217
24500000,737.2451357703563
24600000,867.6555001921889
24700000,854.1834111358696
24800000,801.9256972723595
24900000,914.6997642360597
25000000,947.7526931969152
25100000,930.989838649066
25200000,855.5528383091453
25300000,947.2383218637416
25400000,941.7450672784195
25500000,772.1270801438242
25600000,997.1672809847948
25700000,994.9191898073672
25800000,957.7252495959234
25900000,843.8241589562259
26000000,865.7533950511997
26100000,1074.3150597333818
26200000,1089.4705353091988
26300000,1005.8491994347045
26400000,1055.519761077513
26500000,1113.466753589931
26600000,1063.2816441515347
26700000,1067.9497024956688
26800000,1025.001902194573
26900000,1126.0147968643164
27000000,1009.4539417996946
27100000,1036.436658811197
27200000,1099.1040005779403
27300000,1046.1151102435483
27400000,1028.0254985426138
27500000,1082.4261267893878
27600000,1161.1132606894728
27700000,1085.5227053383212
27800000,1150.0430244032686
27900000,1125.6063404752078
28000000,1078.40614816216
28100000,1061.2056469090046
28200000,1129.298893999898
28300000,1066.8903499711403
28400000,1059.4317283533
28500000,1188.949856882359
28600000,1174.8894900865273
28700000,1139.5445695901867
28800000,1216.235398983587
28900000,1045.040446562813
29000000,1160.3825675126634
29100000,1111.234028906972
29200000,1256.3409751425593
29300000,1250.1185241257024
29400000,1068.9542887335892
29500000,1224.7768917581045
29600000,1237.7729203377805
29700000,1211.533491916283
29800000,1096.6622883346079
29900000,1289.5724142562437
30000000,1231.9391112778399
